dataset,arch,level,scale,single_tokens,cum_tokens,tokens_used,method,ece_percent_mean,ece_percent_std,adaptive_ece_percent_mean,adaptive_ece_percent_std,brier_mean,brier_std,auroc_mean,auroc_std
docvqa,m3,5,576,576,766,576,Platt Scaling (1D),1.83356610485971,0.6163295004290621,2.5423807492590917,0.5567051638603981,0.04055677824366929,0.0010933854450016895,0.8183246073298429,0.04253154715828844
docvqa,m3,5,576,576,766,576,Temperature Scaling (TS),48.754240445118455,0.13863011211916879,48.75424044511847,0.13863011211916917,0.2784573275635892,0.0012594394019985861,0.8183246073298429,0.04253154715828844
docvqa,m3,5,576,576,766,766,Trajectory Platt (5D),1.9501207488036016,0.6608162026566533,2.2709245256526627,0.44782293568139653,0.038764233334167904,0.0016691984852932992,0.8453461314717859,0.04972690712275794
scienceqa,m3,1,1,1,1,1,Naive Confidence (NC),11.936758585274221,1.3598232399912131,11.808563204109669,1.5211885537407552,0.16767918913736238,0.0027962954303124023,0.6874252185918086,0.007685757856980801
scienceqa,m3,1,1,1,1,1,Platt Scaling (1D),4.282756421992455,1.3656220006927158,6.7749176190651355,1.3748894231341608,0.15130529770238613,0.0008197784877291126,0.6874252185918086,0.007685757856980801
scienceqa,m3,1,1,1,1,1,Temperature Scaling (TS),8.920675576139239,0.9989218154196219,9.57173803833322,0.4700492211491417,0.16186363492178835,0.0013271502616007305,0.6874252185918086,0.007685757856980801
scienceqa,m3,1,1,1,1,1,Trajectory Platt (5D),4.2320229053497345,1.3182242098725079,6.776056164503099,1.3727649796837795,0.15129813202846035,0.0008142813351438512,0.6874252185918086,0.007685757856980801
scienceqa,m3,2,9,9,10,9,Naive Confidence (NC),11.65869858415552,1.3364177538147641,11.43210599271826,1.0523143033764373,0.16158130089542744,0.005008320748412857,0.6852237545735997,0.018796323778220658
scienceqa,m3,2,9,9,10,9,Platt Scaling (1D),3.556250655824184,1.5480655801671237,5.982814881623895,1.0253558823095024,0.1458209265979194,0.002143833470740265,0.6852237545735997,0.018796323778220658
scienceqa,m3,2,9,9,10,9,Temperature Scaling (TS),8.54371588109945,1.4364255750616257,9.535834394718304,1.4028200212846405,0.1560459306518789,0.005111989321783605,0.6852237545735997,0.018796323778220658
scienceqa,m3,2,9,9,10,10,Trajectory Platt (5D),3.8912192523479456,1.0823646907957551,6.6651205778121945,1.8078276670636444,0.14738106033936468,0.0025700437948587254,0.6726790237626151,0.021070276001721767
scienceqa,m3,3,36,36,46,36,Naive Confidence (NC),11.805313251651487,2.521604018036324,11.806956083811485,2.3256735163924223,0.15809832314303893,0.008209543008896158,0.696312974950746,0.02652695296884138
scienceqa,m3,3,36,36,46,36,Platt Scaling (1D),5.108730476863634,1.25139571329098,7.063627041995497,1.5918311252263113,0.1441694854388199,0.0030247188873886105,0.696312974950746,0.02652695296884138
scienceqa,m3,3,36,36,46,36,Temperature Scaling (TS),9.192172841961128,2.1422583102698405,9.254602488452695,1.8935961725702346,0.1527313280575959,0.0056884650985702,0.696312974950746,0.02652695296884138
scienceqa,m3,3,36,36,46,46,Trajectory Platt (5D),4.508951100707054,2.061202861514875,6.4414125114679335,1.6741096078202482,0.1447164892019963,0.003137873879936755,0.6944634313055366,0.023165226308666735
scienceqa,m3,4,144,144,190,144,Naive Confidence (NC),11.496769602375675,1.0467389599007473,11.48872356541698,1.3121365590916214,0.16353232472033974,0.00696399977229034,0.6802299867315347,0.028753641029029175
scienceqa,m3,4,144,144,190,144,Platt Scaling (1D),4.659313066612555,1.4571430814069524,6.987713526351735,1.845713989626388,0.14644690534797886,0.003454787515046754,0.6802299867315347,0.028753641029029175
scienceqa,m3,4,144,144,190,144,Temperature Scaling (TS),9.251915538924072,1.572412761736164,9.789644734823275,2.184954158385872,0.15721841530791725,0.006124579219521864,0.6802299867315347,0.028753641029029175
scienceqa,m3,4,144,144,190,190,Trajectory Platt (5D),5.049390205740929,1.3658922949220562,7.301651582121849,1.13798196984467,0.14741913997328018,0.0028922078118412795,0.6738611233967271,0.02535981779579055
scienceqa,m3,5,576,576,766,576,Naive Confidence (NC),11.882183587551118,1.0657143434526493,11.470476061105726,1.0457844360906765,0.16327621116575655,0.005306856604235017,0.6892385346425332,0.017967217233739192
scienceqa,m3,5,576,576,766,576,Platt Scaling (1D),5.135464702664687,0.46061365592979425,6.482270568942587,0.9152588759734835,0.14792927408718534,0.0019260178769293225,0.6892385346425332,0.017967217233739192
scienceqa,m3,5,576,576,766,576,Temperature Scaling (TS),9.127114637156488,0.8845758624691894,9.266818756938969,1.1423239882194733,0.15668751421999438,0.003092121833187325,0.6892385346425332,0.017967217233739192
scienceqa,m3,5,576,576,766,766,Trajectory Platt (5D),4.494643440842628,0.9825900267092427,7.679678925871849,1.9760830282700006,0.14766337885262196,0.0017420923322171323,0.690618715249024,0.01618778938401512
textvqa,m3,1,1,1,1,1,Naive Confidence (NC),14.629523902599715,1.280138034583936,14.667495651478955,1.1617645307680462,0.18187382193528878,0.0048825103605996305,0.8226551658458273,0.01787475135069725
textvqa,m3,1,1,1,1,1,Platt Scaling (1D),7.743733016279224,1.4943516788136029,6.810393673866338,0.5687571554563925,0.15762944353558755,0.006295561875137668,0.8226551658458273,0.01787475135069725
textvqa,m3,1,1,1,1,1,Temperature Scaling (TS),15.137630656972323,0.914981824891207,14.622053047655822,1.1122333371982414,0.18150251110021573,0.005138541147568675,0.8226551658458273,0.01787475135069725
textvqa,m3,1,1,1,1,1,Trajectory Platt (5D),7.690550972009078,1.405592453801684,6.827712528640404,0.5749915967555757,0.1576618155038958,0.006267819658670916,0.8226551658458273,0.01787475135069725
textvqa,m3,2,9,9,10,9,Naive Confidence (NC),11.010600698658834,1.3614132931245146,10.634215834447243,1.886061501010424,0.1771782930510607,0.011739761426688424,0.8299287054409005,0.026721701765719325
textvqa,m3,2,9,9,10,9,Platt Scaling (1D),7.151570646085929,1.022793636942554,7.109904435687211,1.429946414917698,0.1675194520003414,0.013806086341897044,0.8299287054409005,0.026721701765719325
textvqa,m3,2,9,9,10,9,Temperature Scaling (TS),11.196622717393229,1.554987494264535,10.831018989080698,1.945278166883002,0.17728486726601822,0.011530727881977938,0.8299287054409005,0.026721701765719325
textvqa,m3,2,9,9,10,10,Trajectory Platt (5D),7.288006049487741,1.6033682087747343,7.2158037559129315,1.2696659287234362,0.16813324468298566,0.01380720677047622,0.8276622889305816,0.026904855394380662
textvqa,m3,3,36,36,46,36,Naive Confidence (NC),9.88321959526579,0.7682540495387771,9.710291142458148,1.2311443161868423,0.1650212943718395,0.00935315448326558,0.8518668831168832,0.018925535171758948
textvqa,m3,3,36,36,46,36,Platt Scaling (1D),6.914084507098627,0.871640004890361,6.833017612004997,1.1113799864752612,0.15640301164381992,0.009131033647729651,0.8518668831168832,0.018925535171758948
textvqa,m3,3,36,36,46,36,Temperature Scaling (TS),9.61117713044952,0.513567054895541,9.803771205311486,1.1271714706478813,0.16531785592819537,0.008772300028936135,0.8518668831168832,0.018925535171758948
textvqa,m3,3,36,36,46,46,Trajectory Platt (5D),7.008048420306295,1.116662209020316,6.712758769374341,1.9828755387536705,0.15589164045891785,0.007605074875539655,0.8521053165584416,0.015709807292194983
textvqa,m3,4,144,144,190,144,Naive Confidence (NC),9.653876145885238,1.8584740679410119,9.465827094656438,2.0526644145236377,0.17184748367489627,0.005982003136779202,0.8401291016675632,0.014392423481159034
textvqa,m3,4,144,144,190,144,Platt Scaling (1D),6.204642187446517,1.2806146467807362,6.3710335776204925,1.9630381168681657,0.16205024423166187,0.006713002081126651,0.8401291016675632,0.014392423481159034
textvqa,m3,4,144,144,190,144,Temperature Scaling (TS),9.28295929688545,1.8606707956127364,9.307311172541002,2.0754104146207273,0.17135306915133977,0.005893061208227848,0.8401291016675632,0.014392423481159034
textvqa,m3,4,144,144,190,190,Trajectory Platt (5D),6.819002433493734,1.2791291984617412,5.574872829392552,1.0618697683041851,0.15994419783175798,0.007754840009466647,0.8428289659058891,0.016143413980964208
textvqa,m3,5,576,576,766,576,Naive Confidence (NC),9.536316376815432,1.3207743762856898,9.688774624497757,1.454433994419853,0.16665590500260546,0.00869318204075337,0.844869116698904,0.01816549010535581
textvqa,m3,5,576,576,766,576,Platt Scaling (1D),6.942149019782969,1.1172904039169835,7.653073234230385,0.7983317287529182,0.15840971632516787,0.009059858404316815,0.844869116698904,0.01816549010535581
textvqa,m3,5,576,576,766,576,Temperature Scaling (TS),9.503696753685697,0.7108851497632855,9.995237057830877,1.4262992971313346,0.16659299744969933,0.008058029032708556,0.844869116698904,0.01816549010535581
textvqa,m3,5,576,576,766,766,Trajectory Platt (5D),6.688509335368872,0.7995433432728195,6.6984464984387175,0.872750750035104,0.15589858359676817,0.008103781732199427,0.849170857511283,0.016218477098723323
vizwiz-vqa,m3,1,1,1,1,1,Naive Confidence (NC),16.86922367227344,0.4706979068012079,17.05817285038277,0.5634700316108905,0.22006978219725984,0.0053606418016443995,0.7437934027777777,0.01730929589709551
vizwiz-vqa,m3,1,1,1,1,1,Platt Scaling (1D),6.611993322444043,1.4300048721304262,7.372474109971215,1.6607673315414702,0.18932306197244397,0.006684633210520448,0.7437934027777777,0.01730929589709551
