ece,ece_percent,adaptive_ece,adaptive_ece_percent,kde_ece,brier,brier_gain,murphy_uncertainty,murphy_resolution,murphy_reliability,auroc,nll,aurc,prob_std,spearman_rho,status,test_dataset,method,transfer_mode
0.008396765657354515,0.8396765657354515,0.008398722900864415,0.8398722900864415,0.006272921037351574,0.008399951116780253,0.27092547925320387,0.00832944,0.0,7.05056735045282e-05,0.3957432912656793,0.1077127517375665,0.0115386247622092,1.0957903503868142e-06,0.8126847613901295,COLLAPSED,infographicvqa,Two-Stage Residual,Target Adapted (Saerens-EM)
0.44113249315126,44.113249315126005,0.44113249315126013,44.11324931512601,0.44113249315126035,0.21263302039155746,0.06669240997842668,0.00832944,3.241541159557787e-05,0.20395558640919487,0.3890009412397472,0.6154347905379067,0.18359526677109742,0.09556881309500458,0.8630150248295863,VALID,infographicvqa,VCPS-5D (Our Method),Zero-Shot Base
0.008397717169572164,0.8397717169572164,0.00839879896832761,0.839879896832761,0.008397717169572164,0.008399966002841671,0.2709254643671425,0.00832944,0.0,7.052165366012712e-05,0.3890009412397472,0.11096342483339532,0.011715439368015217,8.869311433845893e-07,1.0,COLLAPSED,infographicvqa,VCPS-5D (Our Method),Target Adapted (Saerens-EM)
0.4451485292630687,44.51485292630687,0.4451485292630688,44.51485292630688,0.44514852926306925,0.2148421348754835,0.06448329549450063,0.00832944,2.6940378928374206e-05,0.20627586407187726,0.39084500278530127,0.6205703226669265,0.18069402391050515,0.08855428577818754,0.9134449739172988,VALID,infographicvqa,VCPS-17D (Our Method),Zero-Shot Base
0.00839727063900289,0.8397270639002891,0.008399496001394592,0.8399496001394592,0.00839727063900289,0.008399958975316884,0.27092547139466727,0.00832944,0.0,7.051415418466002e-05,0.39084500278530127,0.10922702462972632,0.010988269025944679,9.96036407767569e-07,1.0,COLLAPSED,infographicvqa,VCPS-17D (Our Method),Target Adapted (Saerens-EM)
0.30062179097683395,30.062179097683394,0.3006217909768339,30.06217909768339,0.3006217910694995,0.2874907680143965,-0.03982568787003646,0.1971,0.005601889267488921,0.09353007314736186,0.45557065046479744,0.76894934465487,0.7540323824600113,0.027162763040330027,1.0,COLLAPSED,lego-puzzles,Platt Scaling (1D),Zero-Shot Base
0.7299981030234352,72.99981030234352,0.729998103023435,72.9998103023435,0.7299981030234352,0.7299972218719217,-0.48233214172756167,0.1971,0.0,0.5328972304178139,0.45557065046479744,9.621191837091004,0.7553610598393583,2.2521660633986794e-07,1.0,COLLAPSED,lego-puzzles,Platt Scaling (1D),Target Adapted (Saerens-EM)
0.3634210016328984,36.34210016328984,0.36241323701418,36.241323701418,0.3625260049297825,0.3332437801662866,-0.08557870002192655,0.1971,0.0008992143631734109,0.13709328072449367,0.4922596659832027,0.8688638158241764,0.7074714995690692,0.09237033520648909,0.507849373479164,COLLAPSED,lego-puzzles,Trajectory LR,Zero-Shot Base
0.7299993413107925,72.99993413107924,0.7299993413107927,72.99993413107927,0.7299993413107925,0.729999025828393,-0.482333945684033,0.1971,0.0,0.5328990383141908,0.4922596659832027,10.450250208365112,0.7441391264181219,3.621558173697288e-07,1.0,COLLAPSED,lego-puzzles,Trajectory LR,Target Adapted (Saerens-EM)
0.3654686968976881,36.546869689768805,0.36367669388502233,36.367669388502236,0.3648471787811789,0.3325700052600812,-0.08490492511572115,0.1971,0.0019156696071656314,0.1387668830630977,0.4922596659832027,0.8662844796795454,0.7154972715143512,0.07967138685291145,0.5078473268915543,COLLAPSED,lego-puzzles,Trajectory LR (No Bias),Zero-Shot Base
0.7299992820830853,72.99992820830853,0.7299992820830853,72.99992820830853,0.7299992820830853,0.7299989404265609,-0.4823338602822008,0.1971,0.0,0.5328989518418199,0.4922596659832027,10.378742706217217,0.7441405014193783,4.3244460044408363e-07,1.0,COLLAPSED,lego-puzzles,Trajectory LR (No Bias),Target Adapted (Saerens-EM)
0.32882305817971735,32.882305817971734,0.32882305817971735,32.882305817971734,0.3288230582928132,0.3046580804905351,-0.05699300034617508,0.1971,7.897929023385953e-05,0.10945431202159972,0.5053628858112046,0.8046811176476794,0.7410940461782352,0.032214497024496996,0.6258571792998152,COLLAPSED,lego-puzzles,Best 5D Trajectory,Zero-Shot Base
0.729998826737974,72.9998826737974,0.729998826737974,72.9998826737974,0.729998826737974,0.7299982777513029,-0.4823331976069428,0.1971,0.0,0.5328982870388186,0.5053628858112046,9.972139995938948,0.7410965277744431,1.6300352987065226e-07,1.0,COLLAPSED,lego-puzzles,Best 5D Trajectory,Target Adapted (Saerens-EM)
0.32882305817971735,32.882305817971734,0.32882305817971735,32.882305817971734,0.3288230582928132,0.3046580804905351,-0.05699300034617508,0.1971,7.897929023385953e-05,0.10945431202159972,0.5053628858112046,0.8046811176476794,0.7410940461782352,0.032214497024496996,0.6258571792998152,COLLAPSED,lego-puzzles,Two-Stage Residual,Zero-Shot Base
0.729998826737974,72.9998826737974,0.729998826737974,72.9998826737974,0.729998826737974,0.7299982777513029,-0.4823331976069428,0.1971,0.0,0.5328982870388186,0.5053628858112046,9.972139995938948,0.7410965277744431,1.6300352987065226e-07,1.0,COLLAPSED,lego-puzzles,Two-Stage Residual,Target Adapted (Saerens-EM)
0.33541230241035325,33.54123024103532,0.3354123024103533,33.54123024103533,0.33541230250688564,0.309088537297553,-0.061423457153192945,0.1971,0.0007825676648138759,0.11263888296222792,0.505526413994658,0.8141338766041738,0.741052127695047,0.03560692136560718,0.6257706997035475,COLLAPSED,lego-puzzles,VCPS-5D (Our Method),Zero-Shot Base
0.7299992269416895,72.99992269416894,0.7299992269416895,72.99992269416894,0.7299992269416895,0.729998864423561,-0.48233378427920093,0.1971,0.0,0.5328988713354643,0.505526413994658,10.27793152198962,0.7410650019695568,1.2022675207411256e-07,1.0,COLLAPSED,lego-puzzles,VCPS-5D (Our Method),Target Adapted (Saerens-EM)
0.33315757441894167,33.31575744189416,0.33315757441894167,33.31575744189416,0.333157574413232,0.3073924398981558,-0.059727359753795756,0.1971,0.003849905412374252,0.11382023141655981,0.5127551983093701,0.8106454104815314,0.7420319472514041,0.036408249182293496,0.6231236144385137,COLLAPSED,lego-puzzles,VCPS-17D (Our Method),Zero-Shot Base
0.7299989437839604,72.99989437839604,0.7299989437839602,72.99989437839602,0.7299989437839604,0.7299984468679456,-0.4823333667235855,0.1971,0.0,0.5328984579256977,0.5127572948245427,10.04995807450954,0.7422112559173435,1.6672562385899873e-07,1.0,COLLAPSED,lego-puzzles,VCPS-17D (Our Method),Target Adapted (Saerens-EM)
0.07287663685674756,7.287663685674755,0.07362673258909375,7.362673258909375,0.07332975261843992,0.20472148671148743,0.060554170640787275,0.20420400000000002,0.007700377829063866,0.008818984959693979,0.6270878141466376,0.5998584151614158,0.2078638563172307,0.03313348958418726,1.0,VALID,mmbench,Platt Scaling (1D),Zero-Shot Base
0.28599969730919517,28.59996973091952,0.28599969730919494,28.599969730919494,0.28599969730919517,0.2859998196176467,-0.020724162265371993,0.20420400000000002,0.0,0.08179582686095126,0.6270878141466376,4.284401950357879,0.20783120609214514,4.773663524021199e-08,1.0,COLLAPSED,mmbench,Platt Scaling (1D),Target Adapted (Saerens-EM)
0.06973842358247576,6.973842358247576,0.07562302480197731,7.562302480197731,0.06845842736364237,0.19273883173077092,0.07253682562150379,0.20420400000000002,0.015945867293413223,0.006017640356488721,0.6903120409002762,0.5733447585737087,0.1863248813940188,0.10934695501795987,0.7086556910212385,VALID,mmbench,Trajectory LR,Zero-Shot Base
