dataset,arch,budget,effective_n,is_capped,seed,method,adaptive_ece_percent,ece_percent,auroc,brier,adaptive_ece,ece
ai2d,mqt,50,50,False,44,Platt Scaling (1D),8.17108247539158,4.71007568515043,0.7457631386769408,0.20133565136099513,0.0817108247539158,0.047100756851504305
ai2d,mqt,50,50,False,44,Trajectory Platt (5D),8.88570393994451,7.070910219103096,0.7139583490720454,0.2133547054533169,0.0888570393994451,0.07070910219103096
ai2d,mqt,50,50,False,44,VCPS-5D (Our Method),5.652351185279027,6.26978242958014,0.7426153962378184,0.2018621608919383,0.056523511852790274,0.0626978242958014
ai2d,mqt,50,50,False,45,Naive Confidence (NC),26.924747750163082,27.15036953985691,0.7457631386769408,0.28872155474471417,0.2692474775016308,0.2715036953985691
ai2d,mqt,50,50,False,45,Temperature Scaling (TS),13.05823943408846,12.141918962332461,0.7457631386769408,0.21983610211844223,0.1305823943408846,0.12141918962332461
ai2d,mqt,50,50,False,45,Platt Scaling (1D),8.617970279498687,5.5475127367127985,0.7457631386769408,0.20294902610483606,0.08617970279498686,0.05547512736712799
ai2d,mqt,50,50,False,45,Trajectory Platt (5D),9.11084893345833,5.509712889790537,0.6895318677444536,0.22586587101104627,0.09110848933458329,0.05509712889790536
ai2d,mqt,50,50,False,45,VCPS-5D (Our Method),7.7367441571106506,7.740859293627447,0.742665760116844,0.20248423203900437,0.0773674415711065,0.07740859293627447
ai2d,mqt,50,50,False,46,Naive Confidence (NC),26.924747750163082,27.15036953985691,0.7457631386769408,0.28872155474471417,0.2692474775016308,0.2715036953985691
ai2d,mqt,50,50,False,46,Temperature Scaling (TS),14.390431128534157,14.714412902733114,0.7457631386769408,0.2239614631431498,0.14390431128534156,0.14714412902733115
