dataset,arch,budget,method,adaptive_ece_percent_mean,adaptive_ece_percent_std,ece_percent_mean,ece_percent_std,auroc_mean,auroc_std,brier_mean,brier_std,effective_n_mean,effective_n_std,is_capped
infographicvqa,m3,50,Trajectory Platt (5D),2.1197650645289103,0.5676318914931644,1.4170387548941652,0.32040354350968075,0.4910282258064516,0.14210509963573367,0.008660632266152409,0.0006249269179987097,50.0,0.0,False
infographicvqa,m3,50,VCPS-5D (Our Method),2.68527872519771,1.225504842529788,2.4001070626887557,1.6885930462215228,0.4102822580645161,0.008243662920260143,0.018627934074075606,0.014458076810049394,50.0,0.0,False
infographicvqa,m3,500,Naive Confidence (NC),84.54546543061733,0.0,84.54546543061733,0.0,0.4254032258064516,0.0,0.764073386233666,0.0,500.0,0.0,False
infographicvqa,m3,500,Platt Scaling (1D),1.0820848974780886,0.022061133372049464,0.07131278065914798,0.09197184950678469,0.5745967741935484,0.0,0.007977345055980255,5.38003340683229e-05,500.0,0.0,False
infographicvqa,m3,500,Temperature Scaling (TS),53.90964874005806,0.0,53.90964874005806,0.0,0.4254032258064516,0.0,0.3000388992424669,0.0,500.0,0.0,False
infographicvqa,m3,500,Trajectory Platt (5D),1.176532294051358,0.1258384708125314,0.119941763038878,0.1413450681495487,0.56875,0.08324592867912116,0.008050209460292319,0.00011468372854869072,500.0,0.0,False
infographicvqa,m3,500,VCPS-5D (Our Method),1.2093266834485281,0.04103786737245321,0.007909639126372839,0.0032986101913492056,0.4105846774193548,0.0056194511016809745,0.007942093738804694,3.4586551467479445e-07,500.0,0.0,False
infographicvqa,m3,Full,Naive Confidence (NC),84.54546543061733,0.0,84.54546543061733,0.0,0.4254032258064516,0.0,0.764073386233666,0.0,2000.0,0.0,True
infographicvqa,m3,Full,Platt Scaling (1D),1.1261251318006624,0.0,0.03744167052280971,0.0,0.5745967741935484,0.0,0.00793078556584299,0.0,2000.0,0.0,True
infographicvqa,m3,Full,Temperature Scaling (TS),53.90964874005806,0.0,53.90964874005806,0.0,0.4254032258064516,0.0,0.3000388992424669,0.0,2000.0,0.0,True
infographicvqa,m3,Full,Trajectory Platt (5D),1.246993321971968,0.0,0.030545437568798607,0.0,0.6491935483870968,0.0,0.007918809875835047,0.0,2000.0,0.0,True
