dataset,cardinality,subset,has_x1,ada_ece,ece,brier,auroc,ada_ece_percent,ece_percent
vizwiz-vqa,3,x2+x3+x5,False,0.04310736754831853,0.03529082857062011,0.21968444971071494,0.6615604405671796,4.310736754831853,3.529082857062011
vizwiz-vqa,3,x2+x4+x5,False,0.03518581703148146,0.02995476204465627,0.22889286022051855,0.6310585123721149,3.5185817031481457,2.995476204465627
vizwiz-vqa,3,x3+x4+x5,False,0.046849136827727886,0.047401148008197974,0.22056791654894928,0.6567474213834807,4.684913682772788,4.740114800819797
vizwiz-vqa,4,x1+x2+x3+x4,True,0.025995154540221877,0.027053936828725058,0.17922080725232067,0.7896976162609679,2.5995154540221876,2.7053936828725056
vizwiz-vqa,4,x1+x2+x3+x5,True,0.022336851340165574,0.025545379029323856,0.17904925192093585,0.7904603968184947,2.2336851340165573,2.5545379029323856
vizwiz-vqa,4,x1+x2+x4+x5,True,0.019226991488597505,0.024267747675533153,0.17927852998906504,0.7899797587648398,1.9226991488597505,2.426774767553315
vizwiz-vqa,4,x1+x3+x4+x5,True,0.0219712865080666,0.03564374050992554,0.17922031829666116,0.7901191703549884,2.19712865080666,3.564374050992554
vizwiz-vqa,4,x2+x3+x4+x5,False,0.04606726201556771,0.03858651849583867,0.22000856338876074,0.6601955347131541,4.606726201556771,3.858651849583867
vizwiz-vqa,5,x1+x2+x3+x4+x5,True,0.02625426301028495,0.024052255691574667,0.1792974382077724,0.7895230198409247,2.625426301028495,2.4052255691574667
vqav2,1,x1,True,0.08619283651160278,0.08609172068891872,0.14627840355506824,0.7461311790032071,8.619283651160279,8.609172068891873
vqav2,1,x2,False,0.03518759942461896,0.026775535749302172,0.1505170179440795,0.6817338621028683,3.518759942461896,2.6775535749302173
vqav2,1,x3,False,0.03967641015983221,0.024263418633341957,0.1609873095834508,0.6652456693076836,3.9676410159832214,2.4263418633341955
vqav2,1,x4,False,0.03464252198674454,0.025710829210840846,0.15205424607090975,0.6863568213062796,3.4642521986744543,2.5710829210840846
vqav2,1,x5,False,0.028752372769257753,0.014087099669030613,0.16660107724646633,0.5901620937160025,2.8752372769257755,1.4087099669030612
vqav2,2,x1+x2,True,0.07161769928498919,0.06301590933403543,0.14173510278156234,0.7728225291299741,7.161769928498919,6.301590933403543
vqav2,2,x1+x3,True,0.05708001677046337,0.04902579930531927,0.14698482349267056,0.7497884072657689,5.708001677046337,4.902579930531927
vqav2,2,x1+x4,True,0.03193676168213347,0.04135865129362006,0.14129261370468224,0.7702720936310824,3.1936761682133468,4.135865129362006
vqav2,2,x1+x5,True,0.06474011835400251,0.06478199184539096,0.14587112750246248,0.7426456781771227,6.474011835400251,6.478199184539096
vqav2,2,x2+x3,False,0.0232564928889378,0.019850577027712972,0.14427731759925783,0.7601741429432762,2.32564928889378,1.9850577027712972
vqav2,2,x2+x4,False,0.02779768286229192,0.019112152110273468,0.15015042972632617,0.6829326517075086,2.7797682862291917,1.9112152110273468
vqav2,2,x2+x5,False,0.03354085390539853,0.027892837847279132,0.1474003604039354,0.7260183106738037,3.354085390539853,2.789283784727913
vqav2,2,x3+x4,False,0.03751418476799757,0.03192945411201316,0.1462142361304976,0.7623075260964371,3.7514184767997567,3.192945411201316
vqav2,2,x3+x5,False,0.04304540076097889,0.034497948803921305,0.16125343736141903,0.6621479705496882,4.304540076097889,3.4497948803921306
vqav2,2,x4+x5,False,0.02396732632639734,0.01983736473910101,0.14927760670537832,0.7179202297750843,2.396732632639734,1.9837364739101009
vqav2,3,x1+x2+x3,True,0.04032044406779985,0.03295512318988739,0.14001869283409282,0.7881581666303397,4.032044406779986,3.2955123189887394
vqav2,3,x1+x2+x4,True,0.047818977885510275,0.043505800978984446,0.14139058180342826,0.7721205224665721,4.781897788551028,4.350580097898445
vqav2,3,x1+x2+x5,True,0.04569091915903626,0.03836638880289166,0.14011199371695449,0.7747709750438518,4.569091915903626,3.8366388802891658
vqav2,3,x1+x3+x4,True,0.034421245044192396,0.02992460660342905,0.1401423312638613,0.7869692843778041,3.4421245044192395,2.992460660342905
vqav2,3,x1+x3+x5,True,0.0546565291859282,0.04877231275292158,0.1467701977474825,0.7498893679015002,5.46565291859282,4.877231275292158
vqav2,3,x1+x4+x5,True,0.03646218367619151,0.0332298877417279,0.14008056740826402,0.7746964340137326,3.646218367619151,3.32298877417279
vqav2,3,x2+x3+x4,False,0.019884036542026383,0.01632877135478367,0.1443987342837353,0.7607091399569172,1.9884036542026382,1.632877135478367
vqav2,3,x2+x3+x5,False,0.021140092880301387,0.018916754306831714,0.14371044897173085,0.7579482911704734,2.1140092880301387,1.8916754306831713
vqav2,3,x2+x4+x5,False,0.02959189224711635,0.02858300534637681,0.14717965797410487,0.7247530002764624,2.959189224711635,2.858300534637681
vqav2,3,x3+x4+x5,False,0.02750699503346461,0.02449462701980867,0.14595398429736584,0.7582832540273386,2.750699503346461,2.449462701980867
vqav2,4,x1+x2+x3+x4,True,0.035606054042674196,0.030441843795437754,0.13990211890109835,0.7884987908312646,3.5606054042674193,3.0441843795437755
vqav2,4,x1+x2+x3+x5,True,0.04035759782973706,0.04135012507489507,0.13935267212000818,0.7876533634516838,4.035759782973706,4.135012507489507
vqav2,4,x1+x2+x4+x5,True,0.03312888409644598,0.02947299568377049,0.13992272729000696,0.7753644726127763,3.312888409644598,2.947299568377049
vqav2,4,x1+x3+x4+x5,True,0.030474285549137448,0.02751260206475783,0.13974850279424733,0.7857756843385522,3.0474285549137448,2.751260206475783
vqav2,4,x2+x3+x4+x5,False,0.024731443569356637,0.020395321162497294,0.14384871985206765,0.7579916948082646,2.4731443569356637,2.0395321162497293
vqav2,5,x1+x2+x3+x4+x5,True,0.0355727008877229,0.03369735681461085,0.13932065882293024,0.7879015190329669,3.55727008877229,3.369735681461085
