dataset,cardinality,subset,has_x1,ada_ece,ece,brier,auroc,ada_ece_percent,ece_percent
vizwiz-vqa,3,x1+x4+x5,True,0.030018997755662906,0.029032756547827412,0.13881953443246864,0.8029983060417842,3.0018997755662906,2.903275654782741
vizwiz-vqa,3,x2+x3+x4,False,0.04217193599522963,0.03878308835609949,0.14864870833122304,0.729686617730096,4.217193599522963,3.878308835609949
vizwiz-vqa,3,x2+x3+x5,False,0.03353812792018147,0.025863644196026665,0.1481199246318775,0.7258554488989271,3.3538127920181466,2.5863644196026665
vizwiz-vqa,3,x2+x4+x5,False,0.023725648732225695,0.01108712976483472,0.1648607220870985,0.6741897233201581,2.3725648732225695,1.108712976483472
vizwiz-vqa,3,x3+x4+x5,False,0.028052822364004894,0.023579591272328438,0.14719486790993244,0.7341925465838508,2.8052822364004895,2.357959127232844
vizwiz-vqa,4,x1+x2+x3+x4,True,0.03251756644642431,0.02613765785624149,0.1378101323452723,0.8038946922642575,3.2517566446424313,2.6137657856241487
vizwiz-vqa,4,x1+x2+x3+x5,True,0.032270629153089946,0.03360394904643327,0.13921697916438533,0.8030717108977979,3.2270629153089945,3.360394904643327
vizwiz-vqa,4,x1+x2+x4+x5,True,0.031901475749902417,0.024330328725399704,0.13813247076813348,0.8039172783738,3.1901475749902417,2.4330328725399704
vizwiz-vqa,4,x1+x3+x4+x5,True,0.03174348228729461,0.03473346101562002,0.13850417499932996,0.8015542066629024,3.174348228729461,3.4733461015620017
vizwiz-vqa,4,x2+x3+x4+x5,False,0.030197746754127813,0.02872733564328449,0.1469158743256934,0.7363297571993224,3.019774675412781,2.872733564328449
vizwiz-vqa,5,x1+x2+x3+x4+x5,True,0.03049984338034646,0.02811900613100454,0.13779035341502896,0.8026171654432525,3.0499843380346463,2.811900613100454
vqav2,1,x1,True,0.08799979827961568,0.08366855877963583,0.16160891244281253,0.7186675438706767,8.799979827961568,8.366855877963584
vqav2,1,x2,False,0.03686854042433976,0.04298699195373406,0.16656592809259743,0.6489186505026463,3.686854042433976,4.2986991953734055
vqav2,1,x3,False,0.03667339603459787,0.03004177341456545,0.15905273995004873,0.7346974693781769,3.667339603459787,3.0041773414565447
vqav2,1,x4,False,0.025927109410131474,0.007001707091932476,0.1633280753970962,0.6607664919242755,2.5927109410131473,0.7001707091932475
vqav2,1,x5,False,0.027295198979236747,0.016817474387266093,0.1742877832848136,0.6034122956624496,2.7295198979236748,1.6817474387266094
vqav2,2,x1+x2,True,0.06252530197455425,0.048216520355508094,0.1579258074674604,0.720933188622608,6.252530197455425,4.82165203555081
vqav2,2,x1+x3,True,0.024434684821190444,0.02327505204150422,0.1556445131654437,0.7476180698438772,2.4434684821190444,2.3275052041504223
vqav2,2,x1+x4,True,0.04299452635367914,0.04008085493534357,0.15548709967971724,0.7260846669488246,4.299452635367914,4.008085493534357
vqav2,2,x1+x5,True,0.062388112873365195,0.057923735245765044,0.16188401493857435,0.7073099868559081,6.238811287336519,5.7923735245765045
vqav2,2,x2+x3,False,0.03177120410774203,0.029064253069466535,0.1533180810151141,0.7595594983175284,3.1771204107742026,2.9064253069466535
vqav2,2,x2+x4,False,0.030160819218306253,0.023702419313005547,0.16367588893496743,0.6591887818457879,3.0160819218306254,2.370241931300555
vqav2,2,x2+x5,False,0.03163480844323785,0.026607832317769215,0.1634659116445743,0.6907143485712609,3.163480844323785,2.6607832317769216
vqav2,2,x3+x4,False,0.036367389725926465,0.0355658349826996,0.15204894974269792,0.7698373121798658,3.6367389725926467,3.55658349826996
vqav2,2,x3+x5,False,0.0398173633772137,0.029199064562005154,0.15937869115026185,0.7356263557900353,3.9817363377213697,2.9199064562005153
vqav2,2,x4+x5,False,0.02319265881957617,0.021455163007045756,0.16105990172921786,0.7025230789860749,2.319265881957617,2.1455163007045757
vqav2,3,x1+x2+x3,True,0.033035944877669636,0.02791432085192095,0.1517365874862619,0.7670953512377935,3.3035944877669636,2.791432085192095
vqav2,3,x1+x2+x4,True,0.046100434243765726,0.035151019604325394,0.15601562331794752,0.7235117214290604,4.610043424376572,3.5151019604325393
vqav2,3,x1+x2+x5,True,0.030052370435446746,0.031338783692097194,0.1574898676503183,0.7243260684638174,3.0052370435446747,3.1338783692097194
vqav2,3,x1+x3+x4,True,0.031164646120828417,0.032530087106431495,0.15025544634767066,0.774708029350017,3.116464612082842,3.2530087106431496
vqav2,3,x1+x3+x5,True,0.029744512758512184,0.02641589133559087,0.15592142475134602,0.7470719125701378,2.9744512758512185,2.641589133559087
vqav2,3,x1+x4+x5,True,0.02574082345676682,0.023039230922200102,0.15532420955486106,0.731759953402029,2.5740823456766817,2.30392309222001
vqav2,3,x2+x3+x4,False,0.031048832681984113,0.03213004096628797,0.1525430223279386,0.7657027200308417,3.1048832681984115,3.213004096628797
vqav2,3,x2+x3+x5,False,0.0357638481271442,0.025020746840163612,0.1534459988613144,0.7603221629504225,3.5763848127144198,2.5020746840163612
vqav2,3,x2+x4+x5,False,0.025600725762627764,0.01604396608169756,0.16136460075192752,0.700284672256747,2.5600725762627765,1.6043966081697563
vqav2,3,x3+x4+x5,False,0.03841814540067824,0.03375080234713828,0.1522599169602796,0.7692115360708245,3.841814540067824,3.375080234713828
vqav2,4,x1+x2+x3+x4,True,0.029542909359751377,0.03300448648112007,0.15084130436468618,0.7717509578704616,2.9542909359751377,3.3004486481120066
vqav2,4,x1+x2+x3+x5,True,0.027792634956985217,0.02671439168582709,0.1519141125811239,0.7664081149751854,2.7792634956985216,2.671439168582709
vqav2,4,x1+x2+x4+x5,True,0.02552265801650085,0.01914490767356018,0.15583839886893192,0.7292903726859903,2.5522658016500848,1.9144907673560179
vqav2,4,x1+x3+x4+x5,True,0.03018800567513831,0.03574348131155517,0.1504869544634395,0.7739788884372498,3.018800567513831,3.574348131155517
vqav2,4,x2+x3+x4+x5,False,0.029677770019262743,0.02675473068660518,0.1527275366516971,0.76560913297882,2.967777001926274,2.675473068660518
vqav2,5,x1+x2+x3+x4+x5,True,0.02958406565274202,0.03157316876496489,0.15107542323611586,0.771088864397949,2.9584065652742018,3.157316876496489
